character_id,ability,synergy_tag,synergy_type,ability_text
BlackWidow,ultimate,Skill,ally,"Camouflage Tech  Gain Stealth for 2 turns + clear all negative effects from self.

Clear 1 negative effect from all AVENGER, SKILL MILITARY, and INFESTATION allies.

Apply Speed Up for 2 turns to self and all S.H.I.E.L.D., AVENGER, SKILL MILITARY, and INFESTATION allies.
60% chance to apply Speed Up for 2 turns to all allies.

Apply Immunity for 2 turns to self and all INFESTATION allies. Level Required: 68  t4 confidence 29.3%"
BlackWidow,ultimate,Tech,ally,"Camouflage Tech  Gain Stealth for 2 turns + clear all negative effects from self.

Clear 1 negative effect from all AVENGER, SKILL MILITARY, and INFESTATION allies.

Apply Speed Up for 2 turns to self and all S.H.I.E.L.D., AVENGER, SKILL MILITARY, and INFESTATION allies.
60% chance to apply Speed Up for 2 turns to all allies.

Apply Immunity for 2 turns to self and all INFESTATION allies. Level Required: 68  t4 confidence 29.3%"
Blade,basic,Vampire,ally,"Named ""The Daywalker"" by the vampires he hunts and exterminates, Blade uses his martial arts mastery and half-vampire powers to make sure no one suffers at the hands of the undead ever again."
Blob,basic,Mutant,enemy,Blob is a mutant Protector whose immense mass absorbs damage and Deflects attacks aimed at allies.
Blob,basic,PROTECTOR,enemy,Blob is a mutant Protector whose immense mass absorbs damage and Deflects attacks aimed at allies.
Blob,passive,Brotherhood,enemy,"Meat Shield  Copy all positive effects from BROTHERHOOD allies to this character.
Attack primary target for 350% damage. Attack all adjacent targets for 320% damage. Level Required: 68  t4 confidence 5.6%"
BlueMarvel,basic,Cosmic,ally,"A brilliant scientist turned living antimatter reactor, Adam Brashear channles cosmic energy to deliver devastating blows. As one of Earth's most powerful champions, he brings unmatched resilience and can remove powerful effects from enemies in any battle."
BlueMarvel,ultimate,Cosmic,ally,"Cosmic Battery  Gain Offense Up for 2 turns.

Reduce the duration of Safeguard and Immunity on primary and adjacent targets by 2 + apply Slow for 2 turns to primary and adjacent targets.

Apply the opposite of all positive effects on this character to the primary target.

Attack primary and adjacent targets for 380% Piercing + deal 5% of this character's Max Health as damage.
Transfer all negative effects on the primary target to each adjacent target.

On Defense, this attack targets the enemy with the least Speed Bar instead of the primary target, ignoring Taunt and Stealth.

This attack ignores Defense Up and cannot be Blocked or Dodged. Level Required: 68  t4 confidence 97.5%"
BuckyBarnes,passive,Invader,self,"Buck Shot  Apply Offense Up for 2 turns to all INVADER allies.

Attack primary target for 350% damage.
For each Charged, repeat this attack against a different adjacent target, up to a maximum of 5 adjacent targets. Repeat attacks ignore Stealth.
Lose 1 Charged for the first attack and each subsequent attack.

In RAIDS:
 > Clear Taunt on all targets.
 > Apply Disrupted for 2 turns to all targets.
 > Gain +5,000% Extra Focus for this attack.

This attack cannot be blocked. Level Required: 68  t4 confidence 33.9%"
Bullseye,basic,Mercenary,enemy,A ruthless mercenary who takes down single targets with focused damage and perfect accuracy.
Cannonball,ultimate,Mutant,enemy,"Broadside  Clear Barrier on all enemies.

Attack all enemies for 375% damage + clear 2 random positive effects + apply Offense Down for 2 turns.

In CRUCIBLE, if this character has 3 NEW MUTANT allies:
 > Apply Blind and Trauma to all enemies.
 > Apply Ability Block to MYTHIC PROTECTOR enemies.
 > Apply Stun to non-MYTHIC PROTECTOR enemies.
 > Apply Immunity to self and all NEW MUTANT allies.

Gain +3 Deflect, up to a maximum of 5.

In CRUCIBLE, this attack gains +300% Extra Focus.
This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 38.4%"
Cannonball,ultimate,Mythic,enemy,"Broadside  Clear Barrier on all enemies.

Attack all enemies for 375% damage + clear 2 random positive effects + apply Offense Down for 2 turns.

In CRUCIBLE, if this character has 3 NEW MUTANT allies:
 > Apply Blind and Trauma to all enemies.
 > Apply Ability Block to MYTHIC PROTECTOR enemies.
 > Apply Stun to non-MYTHIC PROTECTOR enemies.
 > Apply Immunity to self and all NEW MUTANT allies.

Gain +3 Deflect, up to a maximum of 5.

In CRUCIBLE, this attack gains +300% Extra Focus.
This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 38.4%"
Cannonball,ultimate,New Mutant,enemy,"Broadside  Clear Barrier on all enemies.

Attack all enemies for 375% damage + clear 2 random positive effects + apply Offense Down for 2 turns.

In CRUCIBLE, if this character has 3 NEW MUTANT allies:
 > Apply Blind and Trauma to all enemies.
 > Apply Ability Block to MYTHIC PROTECTOR enemies.
 > Apply Stun to non-MYTHIC PROTECTOR enemies.
 > Apply Immunity to self and all NEW MUTANT allies.

Gain +3 Deflect, up to a maximum of 5.

In CRUCIBLE, this attack gains +300% Extra Focus.
This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 38.4%"
Cannonball,ultimate,PROTECTOR,enemy,"Broadside  Clear Barrier on all enemies.

Attack all enemies for 375% damage + clear 2 random positive effects + apply Offense Down for 2 turns.

In CRUCIBLE, if this character has 3 NEW MUTANT allies:
 > Apply Blind and Trauma to all enemies.
 > Apply Ability Block to MYTHIC PROTECTOR enemies.
 > Apply Stun to non-MYTHIC PROTECTOR enemies.
 > Apply Immunity to self and all NEW MUTANT allies.

Gain +3 Deflect, up to a maximum of 5.

In CRUCIBLE, this attack gains +300% Extra Focus.
This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 38.4%"
CaptainAmerica,passive,Avenger,ally,"Shield Throw  Attack primary target for 320% damage + clear 3 positive effects. Chain to 3 additional targets for 270% damage + clear 3 positive effects.

If this character has 1 or more WAVE I - AVENGER, REBIRTH, or OUT OF TIME allies, Fill Speed Bar for self by +60%.
If this character has 3 or more REBIRTH or OUT OF TIME allies, gain +5,000% Extra Focus on all attacks.

Dodge breaks this Chain. In RAIDS and WAR, if this character has 3 or more REBIRTH or OUT OF TIME allies, this attack cannot be dodged. Level Required: 70  t4 confidence 52.6%"
CaptainAmerica,passive,Out Of Time,ally,"Shield Throw  Attack primary target for 320% damage + clear 3 positive effects. Chain to 3 additional targets for 270% damage + clear 3 positive effects.

If this character has 1 or more WAVE I - AVENGER, REBIRTH, or OUT OF TIME allies, Fill Speed Bar for self by +60%.
If this character has 3 or more REBIRTH or OUT OF TIME allies, gain +5,000% Extra Focus on all attacks.

Dodge breaks this Chain. In RAIDS and WAR, if this character has 3 or more REBIRTH or OUT OF TIME allies, this attack cannot be dodged. Level Required: 70  t4 confidence 52.6%"
CaptainAmerica,passive,Rebirth,ally,"Shield Throw  Attack primary target for 320% damage + clear 3 positive effects. Chain to 3 additional targets for 270% damage + clear 3 positive effects.

If this character has 1 or more WAVE I - AVENGER, REBIRTH, or OUT OF TIME allies, Fill Speed Bar for self by +60%.
If this character has 3 or more REBIRTH or OUT OF TIME allies, gain +5,000% Extra Focus on all attacks.

Dodge breaks this Chain. In RAIDS and WAR, if this character has 3 or more REBIRTH or OUT OF TIME allies, this attack cannot be dodged. Level Required: 70  t4 confidence 52.6%"
CaptainAmerica,ultimate,Avenger,ally,"Inspire  Clear all negative effects from self. Clear 5 negative effects from all REBIRTH and OUT OF TIME allies.

Gain Taunt for 2 turns. Apply Defense Up for 2 turns and Immunity for 2 turns to self and all allies.

Grant 1 Ability Energy to 1-2 random AVENGER allies.
Grant 1 Ability Energy to 1-3 random allies.
In RAIDS, grant 1 Ability Energy to 4 random REBIRTH allies. Level Required: 68  t4 confidence 60.7%"
CaptainAmerica,ultimate,Out Of Time,ally,"Inspire  Clear all negative effects from self. Clear 5 negative effects from all REBIRTH and OUT OF TIME allies.

Gain Taunt for 2 turns. Apply Defense Up for 2 turns and Immunity for 2 turns to self and all allies.

Grant 1 Ability Energy to 1-2 random AVENGER allies.
Grant 1 Ability Energy to 1-3 random allies.
In RAIDS, grant 1 Ability Energy to 4 random REBIRTH allies. Level Required: 68  t4 confidence 60.7%"
CaptainAmerica,ultimate,Rebirth,ally,"Inspire  Clear all negative effects from self. Clear 5 negative effects from all REBIRTH and OUT OF TIME allies.

Gain Taunt for 2 turns. Apply Defense Up for 2 turns and Immunity for 2 turns to self and all allies.

Grant 1 Ability Energy to 1-2 random AVENGER allies.
Grant 1 Ability Energy to 1-3 random allies.
In RAIDS, grant 1 Ability Energy to 4 random REBIRTH allies. Level Required: 68  t4 confidence 60.7%"
CaptainAmericaWW2,passive,Invader,ally,"Brothers in Arms  Flip all negative effects to positive effects for self and all INVADER allies.

Apply 2 Deflect to self and all allies.

Generate 1 Ability Energy for all INVADER allies.
Gain an assist from 2 random INVADER allies. Level Required: 68  t4 confidence 33.4%"
CaptainBritain,passive,BRAWLER,enemy,"Tea Time Throwdown  Attack primary target for 600% damage + apply Stun for 1 turn, Disrupted for 1 turn, and Trauma for 2 turns.

If this character's Health is above 50%, gain Taunt for 1 turns and Immunity for 2 turns.

Clear all negative effects on this character.

In CRUCIBLE:
 > On DEFENSE, instead, attack the BIO BRAWLER with the highest Damage, ignoring Taunt and Stealth.
 > If this character's Health is above 50%, apply Immunity for 2 turns to self and all HERO allies.

This attack is Unavoidable and cannot be blocked. Level Required: 80  t4 confidence 70.3%"
CaptainBritain,passive,Bio,enemy,"Tea Time Throwdown  Attack primary target for 600% damage + apply Stun for 1 turn, Disrupted for 1 turn, and Trauma for 2 turns.

If this character's Health is above 50%, gain Taunt for 1 turns and Immunity for 2 turns.

Clear all negative effects on this character.

In CRUCIBLE:
 > On DEFENSE, instead, attack the BIO BRAWLER with the highest Damage, ignoring Taunt and Stealth.
 > If this character's Health is above 50%, apply Immunity for 2 turns to self and all HERO allies.

This attack is Unavoidable and cannot be blocked. Level Required: 80  t4 confidence 70.3%"
CaptainBritain,passive,Hero,enemy,"Tea Time Throwdown  Attack primary target for 600% damage + apply Stun for 1 turn, Disrupted for 1 turn, and Trauma for 2 turns.

If this character's Health is above 50%, gain Taunt for 1 turns and Immunity for 2 turns.

Clear all negative effects on this character.

In CRUCIBLE:
 > On DEFENSE, instead, attack the BIO BRAWLER with the highest Damage, ignoring Taunt and Stealth.
 > If this character's Health is above 50%, apply Immunity for 2 turns to self and all HERO allies.

This attack is Unavoidable and cannot be blocked. Level Required: 80  t4 confidence 70.3%"
CaptainBritain,special,Hero,ally,"Avalon Strike  Attack primary target for 350% damage + clear all positive effects. If primary target does not have Barrier, attack for 450% damage, instead.

Apply 2 Deflect and Defense Up for 2 turns to self and all HERO allies. Level Required: 75  t4 confidence 75.3%"
CaptainBritain,ultimate,Hero,ally,"British Brawl  Attack primary target for 380% damage + apply +1 Offense Down, up to a maximum of 3, and Stun for 1 turn.

Rebound Chain to 4 adjacent targets for 380% damage + apply +1 Offense Down, up to a maximum of 3.

Apply Defense Up and Immunity to self and all ILLUMINATI allies.

If this character's Health is above 50%, gain Taunt.
If this character's Health is below 50%, apply +1 Speed Up, up to a maximum of 3, to all HERO SUPPORT allies.

In CRUCIBLE:
 > Clear Revive Once from primary and each secondary target. This action gains +1,500% Extra Focus.
 > If this character has 2 or more ILLUMINATI allies, apply Trauma for 2 turns to the primary target. Level Required: 78  t4 confidence 69.2%"
CaptainBritain,ultimate,Illuminati,ally,"British Brawl  Attack primary target for 380% damage + apply +1 Offense Down, up to a maximum of 3, and Stun for 1 turn.

Rebound Chain to 4 adjacent targets for 380% damage + apply +1 Offense Down, up to a maximum of 3.

Apply Defense Up and Immunity to self and all ILLUMINATI allies.

If this character's Health is above 50%, gain Taunt.
If this character's Health is below 50%, apply +1 Speed Up, up to a maximum of 3, to all HERO SUPPORT allies.

In CRUCIBLE:
 > Clear Revive Once from primary and each secondary target. This action gains +1,500% Extra Focus.
 > If this character has 2 or more ILLUMINATI allies, apply Trauma for 2 turns to the primary target. Level Required: 78  t4 confidence 69.2%"
CaptainBritain,ultimate,SUPPORT,ally,"British Brawl  Attack primary target for 380% damage + apply +1 Offense Down, up to a maximum of 3, and Stun for 1 turn.

Rebound Chain to 4 adjacent targets for 380% damage + apply +1 Offense Down, up to a maximum of 3.

Apply Defense Up and Immunity to self and all ILLUMINATI allies.

If this character's Health is above 50%, gain Taunt.
If this character's Health is below 50%, apply +1 Speed Up, up to a maximum of 3, to all HERO SUPPORT allies.

In CRUCIBLE:
 > Clear Revive Once from primary and each secondary target. This action gains +1,500% Extra Focus.
 > If this character has 2 or more ILLUMINATI allies, apply Trauma for 2 turns to the primary target. Level Required: 78  t4 confidence 69.2%"
CaptainCarter,basic,Liberty,ally,"When Steve Rogers was injured before he could take the Super Soldier Serum, Agent Peggy Carter took his place, becoming a sentinel of liberty and healer of the Project Rebirth team."
